Name,Sex,Age,Height,Weight,Team,NOC,Year,Medal
Sultana Frizell,F,27,183,110.0,Canada,CAN,2012,None
Jan Frodeno,M,30,194,75.0,Germany,GER,2012,None
Adam Froese,M,24,182,81.0,Canada,CAN,2016,None
Lars Arne Frlander,M,38,184,83.0,Sweden,SWE,2012,None
Michael Frolk,M,25,186,89.0,Czech Republic,CZE,2014,None
Serhiy Anatoliyovych Frolov,M,20,190,84.0,Ukraine,UKR,2012,None
Serhiy Anatoliyovych Frolov,M,20,190,84.0,Ukraine,UKR,2012,None
Serhiy Anatoliyovych Frolov,M,24,190,84.0,Ukraine,UKR,2016,None
Helena Fromm,F,24,175,67.0,Germany,GER,2012,Bronze
"Christopher Clive ""Chris"" Froome",M,27,185,69.0,Great Britain,GBR,2012,None
"Christopher Clive ""Chris"" Froome",M,27,185,69.0,Great Britain,GBR,2012,Bronze
"Christopher Clive ""Chris"" Froome",M,31,185,69.0,Great Britain,GBR,2016,None
"Christopher Clive ""Chris"" Froome",M,31,185,69.0,Great Britain,GBR,2016,Bronze
Dan Froyliche,M,23,182,73.0,Israel,ISR,2016,None
Lyndsey Fry,F,21,173,77.0,United States,USA,2014,Silver
Ryan Fry,M,35,175,80.0,Canada,CAN,2014,Gold
Petr Frydrych,M,24,200,100.0,Czech Republic,CZE,2012,None
Petr Frydrych,M,28,200,100.0,Czech Republic,CZE,2016,None
Zita Frydrychov,F,20,162,57.0,Czech Republic,CZE,2012,None
Fu Baorong,F,34,166,57.0,China,CHN,2012,None
Fu Chunyan,F,20,160,55.0,China,CHN,2010,None
Fu Haifeng,M,28,181,78.0,China-1,CHN,2012,Gold
Fu Haifeng,M,32,181,78.0,China-1,CHN,2016,Gold
Fu Yuanhui,F,16,179,63.0,China,CHN,2012,None
Fu Yuanhui,F,20,179,63.0,China,CHN,2016,Bronze
Fu Yuanhui,F,20,179,63.0,China,CHN,2016,None
Emanuele Tusitatino Tauolo Fuamatu,M,22,182,100.0,Samoa,SAM,2012,None
Masumi Fuchise,F,25,161,50.0,Japan,JPN,2012,None
Florian Fuchs,M,20,185,74.0,Germany,GER,2012,Gold
Florian Fuchs,M,24,185,74.0,Germany,GER,2016,Bronze
Mario Fuchs,M,33,183,83.0,Austria,AUT,2010,None
Martin Fuchs,M,24,184,71.0,Switzerland,SUI,2016,None
Martin Fuchs,M,24,184,71.0,Switzerland,SUI,2016,None
Michael Fuchs,M,30,181,86.0,Germany,GER,2012,None
Michael Fuchs,M,34,181,86.0,Germany,GER,2016,None
Michael Fuchs,M,34,181,86.0,Germany,GER,2016,None
Robert Fuchs,M,25,209,105.0,Poland,POL,2016,None
Kathryn Louise Fudge,F,22,183,70.0,Great Britain,GBR,2012,None
Johana Beatriz Fuenmayor Choles,F,33,154,48.0,Venezuela,VEN,2012,None
Andrea Fuentes Fache,F,29,169,58.0,Spain,ESP,2012,Silver
Andrea Fuentes Fache,F,29,169,58.0,Spain,ESP,2012,Bronze
Jakob Diemer Fuglsang,M,27,183,69.0,Denmark,DEN,2012,None
Jakob Diemer Fuglsang,M,27,183,69.0,Denmark,DEN,2012,None
Jakob Diemer Fuglsang,M,31,183,69.0,Denmark,DEN,2016,Silver
Hiroki Fujiharu,M,27,175,65.0,Japan,JPN,2016,None
Mizuki Fujii,F,23,160,60.0,Japan-1,JPN,2012,Silver
Takuro Fujii,M,27,184,82.0,Japan,JPN,2012,None
Takuro Fujii,M,27,184,82.0,Japan,JPN,2012,Silver
Takuro Fujii,M,31,184,82.0,Japan,JPN,2016,None
Takuro Fujii,M,31,184,82.0,Japan,JPN,2016,None
Kenji Fujimitsu,M,30,182,69.0,Japan,JPN,2016,None
Hiromasa Fujimori,M,24,176,72.0,Japan,JPN,2016,None
Yuka Fujimori,F,27,160,55.0,Japan,JPN,2014,None
Moeko Fujimoto,F,21,155,53.0,Japan,JPN,2014,None
Nana Fujimoto,F,24,163,54.0,Japan,JPN,2014,None
Takahiro Fujimoto,M,24,170,63.0,Japan,JPN,2010,None
Takahiro Fujimoto,M,24,170,63.0,Japan,JPN,2010,None
Takahiro Fujimoto,M,24,170,63.0,Japan,JPN,2010,None
Shoko Fujimura,F,26,154,50.0,Japan,JPN,2014,None
Shoko Fujimura,F,26,154,50.0,Japan,JPN,2014,None
Tsutomu Fujimura,M,30,174,66.0,Japan,JPN,2012,None
Isamu Fujisawa,M,24,165,54.0,Japan,JPN,2012,None
Isamu Fujisawa,M,28,165,54.0,Japan,JPN,2016,None
Arata Fujiwara,M,30,167,54.0,Japan,JPN,2012,None
Martin Fuksa,M,23,180,83.0,Czech Republic,CZE,2016,None
Martin Fuksa,M,23,180,83.0,Czech Republic,CZE,2016,None
Nobuko Fukuda,F,29,164,54.0,Japan,JPN,2010,None
Nobuko Fukuda,F,29,164,54.0,Japan,JPN,2010,None
Nobuko Fukuda,F,29,164,54.0,Japan,JPN,2010,None
Ai Fukuhara,F,23,156,48.0,Japan,JPN,2012,None
Ai Fukuhara,F,23,156,48.0,Japan,JPN,2012,Silver
Ai Fukuhara,F,27,156,48.0,Japan,JPN,2016,None
Ai Fukuhara,F,27,156,48.0,Japan,JPN,2016,Bronze
Tomoko Fukumi,F,27,157,48.0,Japan,JPN,2012,None
Atsumi Fukumoto,F,24,169,57.0,Japan,JPN,2012,None
Miho Fukumoto,F,28,165,66.0,Japan,JPN,2012,Silver
Kenki Fukuoka,M,23,176,85.0,Japan,JPN,2016,None
Kayoko Fukushi,F,30,160,47.0,Japan,JPN,2012,None
Kayoko Fukushi,F,30,160,47.0,Japan,JPN,2012,None
Kayoko Fukushi,F,34,160,47.0,Japan,JPN,2016,None
Chisato Fukushima,F,24,165,52.0,Japan,JPN,2012,None
Chisato Fukushima,F,24,165,52.0,Japan,JPN,2012,None
Chisato Fukushima,F,24,165,52.0,Japan,JPN,2012,None
Chisato Fukushima,F,28,165,52.0,Japan,JPN,2016,None
Daisuke Fukushima,M,38,178,68.0,Japan,JPN,2016,None
Daisuke Fukushima,M,38,178,68.0,Japan,JPN,2016,None
Noriko Fukushima,F,30,160,54.0,Japan,JPN,2010,None
Magdalena Fularczyk-Kozowska,F,25,173,70.0,Poland,POL,2012,Bronze
Magdalena Fularczyk-Kozowska,F,29,173,70.0,Poland,POL,2016,Gold
Aimee Nicole E. Fuller,F,22,163,61.0,Great Britain,GBR,2014,None
Manuel Fumic,M,30,173,68.0,Germany,GER,2012,None
Manuel Fumic,M,34,173,68.0,Germany,GER,2016,None
"Philippa Rachel ""Pippa"" Funnell (Nolan-)",F,47,168,68.0,Great Britain,GBR,2016,None
"Philippa Rachel ""Pippa"" Funnell (Nolan-)",F,47,168,68.0,Great Britain,GBR,2016,None
Sean Patrick Furey,M,29,188,90.0,United States,USA,2012,None
Sean Patrick Furey,M,33,188,90.0,United States,USA,2016,None
Colleen Furgeson,F,17,176,65.0,Marshall Islands,MHL,2016,None
Yelena Mikhaylovna Furman,F,25,179,65.0,Belarus,BLR,2016,None
Amanda Furrer,F,21,165,57.0,United States,USA,2012,None
Philippe Furrer,M,24,187,93.0,Switzerland,SUI,2010,None
Moritz Frste,M,27,190,89.0,Germany,GER,2012,Gold
Moritz Frste,M,31,190,89.0,Germany,GER,2016,Bronze
Danijel Furtula,M,19,193,118.0,Montenegro,MNE,2012,None
Danijel Furtula,M,24,193,118.0,Montenegro,MNE,2016,None
Takaharu Furukawa,M,27,174,89.0,Japan,JPN,2012,Silver
Takaharu Furukawa,M,27,174,89.0,Japan,JPN,2012,None
Takaharu Furukawa,M,31,174,89.0,Japan,JPN,2016,None
Filipe Antnio Carneiro Fuzaro,M,29,177,75.0,Brazil,BRA,2012,None
Sergey Viktorovich Fyodorov,M,40,186,91.0,Russia,RUS,2010,None
Stepan Valeryevich Fyodorov,M,22,189,95.0,Russia,RUS,2010,None
Olga Olegovna Fyodorova-Stulneva,F,26,172,75.0,Russia-2,RUS,2010,None
Olga Olegovna Fyodorova-Stulneva,F,30,172,75.0,Russia-1,RUS,2014,None
Mariusz Stanisaw Fyrstenberg,M,31,190,78.0,Poland,POL,2012,None
Kamghe Gaba,M,28,202,95.0,Germany,GER,2012,None
Teymuraz Beysikovich Gabashvili,M,31,188,83.0,Russia,RUS,2016,None
Karam Mohamed Gaber Ibrahim,M,32,182,84.0,Egypt,EGY,2012,Silver
Matej Gaber,M,25,197,114.0,Slovenia,SLO,2016,None
Omar Mahmud Sayyid Gaber,M,20,173,64.0,Egypt,EGY,2012,None
"Gabriela ""Gabi"" Braga Guimares",F,22,176,59.0,Brazil,BRA,2016,None
Arne Gabius,M,31,186,66.0,Germany,GER,2012,None
Marin Gbork,M,27,186,87.0,Slovakia,SVK,2010,None
Luan Gabriel,F,16,170,45.0,Dominica,DMA,2012,None
Rubie Joy Gabriel,F,17,157,52.0,Palau,PLW,2012,None
Gabriel Barbosa Almeida,M,19,178,68.0,Brazil,BRA,2016,Gold
Gabriel Fernando de Jesus,M,19,175,68.0,Brazil,BRA,2016,Gold
Astrid Elisabeth Gabrielsson,F,22,177,70.0,Sweden,SWE,2012,None
Anita Gae,F,29,177,69.0,Croatia,CRO,2012,None
Andrej Gaina,M,26,185,85.0,Croatia,CRO,2012,None
Andrej Gaina,M,30,185,85.0,Croatia,CRO,2016,None
Youssef Gaddour,M,22,203,103.0,Tunisia,TUN,2012,None
Abdusalam Mamatkhanovich Gadisov,M,23,178,84.0,Russia,RUS,2012,None
ron Gdorfalvi,M,34,184,73.0,Hungary,HUN,2012,None
ron Gdorfalvi,M,38,184,73.0,Hungary,HUN,2016,None
Daniyal Magomedovich Gadzhiyev,M,26,176,84.0,Kazakhstan,KAZ,2012,Bronze
Magomiedmurad Gadyjew,M,28,165,65.0,Poland,POL,2016,None
Anton Ildusovich Gafarov,M,27,175,70.0,Russia,RUS,2014,None
Nathan Gafuik,M,27,161,55.0,Canada,CAN,2012,None
Kamilla Yusufovna Gafurzyanova (-Vaksman),F,24,174,64.0,Russia,RUS,2012,None
Kamilla Yusufovna Gafurzyanova (-Vaksman),F,24,174,64.0,Russia,RUS,2012,Silver
Andrei Marius Gag,M,25,191,89.0,Romania,ROU,2016,None
Philippe Gagn,M,18,180,68.0,Canada,CAN,2016,None
Raphal Gagn,M,29,173,67.0,Canada,CAN,2016,None
Marc-Antoine Gagnon,M,22,173,75.0,Canada,CAN,2014,None
Marie-Michle Gagnon,F,20,177,68.0,Canada,CAN,2010,None
Marie-Michle Gagnon,F,20,177,68.0,Canada,CAN,2010,None
Marie-Michle Gagnon,F,24,177,68.0,Canada,CAN,2014,None
Marie-Michle Gagnon,F,24,177,68.0,Canada,CAN,2014,None
Marie-Michle Gagnon,F,24,177,68.0,Canada,CAN,2014,None
Marie-Michle Gagnon,F,24,177,68.0,Canada,CAN,2014,None
"Daria ""Dasha"" Gaiazova",F,26,178,69.0,Canada,CAN,2010,None
"Daria ""Dasha"" Gaiazova",F,26,178,69.0,Canada,CAN,2010,None
"Daria ""Dasha"" Gaiazova",F,26,178,69.0,Canada,CAN,2010,None
"Daria ""Dasha"" Gaiazova",F,26,178,69.0,Canada,CAN,2010,None
"Daria ""Dasha"" Gaiazova",F,30,178,69.0,Canada,CAN,2014,None
"Daria ""Dasha"" Gaiazova",F,30,178,69.0,Canada,CAN,2014,None
"Daria ""Dasha"" Gaiazova",F,30,178,69.0,Canada,CAN,2014,None
"Daria ""Dasha"" Gaiazova",F,30,178,69.0,Canada,CAN,2014,None
Cyril Gaillard,M,28,178,72.0,France,FRA,2014,None
Jean-Marc Gaillard,M,29,179,72.0,France,FRA,2010,None
Jean-Marc Gaillard,M,29,179,72.0,France,FRA,2010,None
Jean-Marc Gaillard,M,29,179,72.0,France,FRA,2010,None
Jean-Marc Gaillard,M,29,179,72.0,France,FRA,2010,None
Jean-Marc Gaillard,M,33,179,72.0,France,FRA,2014,None
Jean-Marc Gaillard,M,33,179,72.0,France,FRA,2014,None
Jean-Marc Gaillard,M,33,179,72.0,France,FRA,2014,None
Jean-Marc Gaillard,M,33,179,72.0,France,FRA,2014,Bronze
Jean-Marc Gaillard,M,33,179,72.0,France,FRA,2014,None
Grete Gaim,F,20,171,58.0,Estonia,EST,2014,None
Grete Gaim,F,20,171,58.0,Estonia,EST,2014,None
Grete Gaim,F,20,171,58.0,Estonia,EST,2014,None
Anthony Ignisious Gaisah Essuman,M,29,185,73.0,Ghana,GHA,2012,None
Natalia Gaitn Laguado,F,21,164,63.0,Colombia,COL,2012,None
Natalia Gaitn Laguado,F,25,164,63.0,Colombia,COL,2016,None
Tynia Gaither,F,23,158,50.0,Bahamas,BAH,2016,None
Tynia Gaither,F,23,158,50.0,Bahamas,BAH,2016,None
"Jarmila Gajdoov (-Groth-, -Wolfe)",F,25,173,68.0,Australia-1,AUS,2012,None
Antoine Gakeme,M,24,169,60.0,Burundi,BDI,2016,None
"Edwin Johannes ""Edward"" Gal",M,42,182,72.0,Netherlands,NED,2012,None
"Edwin Johannes ""Edward"" Gal",M,42,182,72.0,Netherlands,NED,2012,Bronze
"Edwin Johannes ""Edward"" Gal",M,46,182,72.0,Netherlands,NED,2016,None
"Edwin Johannes ""Edward"" Gal",M,46,182,72.0,Netherlands,NED,2016,None
Sandra Gal,F,31,183,70.0,Germany,GER,2016,None
Mumin Booqora Gala,M,25,185,70.0,Djibouti,DJI,2012,None
Mumin Booqora Gala,M,29,185,70.0,Djibouti,DJI,2016,None
Jennifer Galais,F,24,169,59.0,France,FRA,2016,None
Stefanos Galanopoulos,M,23,197,89.0,Greece,GRE,2016,None
Otgontsetseg Galbadrakhyn,F,24,170,63.0,Kazakhstan,KAZ,2016,Bronze
Marco Galiazzo,M,29,178,98.0,Italy,ITA,2012,None
Marco Galiazzo,M,29,178,98.0,Italy,ITA,2012,Gold
Marco Galiazzo,M,33,178,98.0,Italy,ITA,2016,None
Marco Galiazzo,M,33,178,98.0,Italy,ITA,2016,None
Mria Glikov,F,35,161,50.0,Slovakia,SVK,2016,None
Yekaterina Viktorovna Galitskaya,F,25,174,63.0,Russia,RUS,2012,None
Lyubov Vladimirovna Galkina,F,39,165,56.0,Russia,RUS,2012,None
Lyubov Vladimirovna Galkina,F,39,165,56.0,Russia,RUS,2012,None
Yekaterina Aleksandrovna Galkina,F,19,167,50.0,Belarus,BLR,2016,None
Yekaterina Vladimirovna Galkina,F,21,170,58.0,Russia,RUS,2010,None
Yekaterina Vladimirovna Galkina,F,25,170,58.0,Russia,RUS,2014,None
Geena Gall (-Lara),F,25,168,61.0,United States,USA,2012,None
Rebecca Gallantree,F,27,166,60.0,Great Britain,GBR,2012,None
Rebecca Gallantree,F,27,166,60.0,Great Britain,GBR,2012,None
Rebecca Gallantree,F,31,166,60.0,Great Britain,GBR,2016,None
Rebecca Gallantree,F,31,166,60.0,Great Britain,GBR,2016,None
Ftima Gallardo Carapeto,F,19,180,60.0,Spain,ESP,2016,None
Ftima Gallardo Carapeto,F,19,180,60.0,Spain,ESP,2016,None
Karen Pamela Gallardo Pinto,F,28,175,96.0,Chile,CHI,2012,None
Karen Pamela Gallardo Pinto,F,32,175,96.0,Chile,CHI,2016,None
Ana Mara Gallay,F,26,174,66.0,Argentina,ARG,2012,None
Ana Mara Gallay,F,30,174,66.0,Argentina,ARG,2016,None
Jillian Alice Gallays,F,29,165,53.0,Canada,CAN,2016,None
Valentino Gallo,M,27,192,95.0,Italy,ITA,2012,Silver
Valentino Gallo,M,31,192,95.0,Italy,ITA,2016,Bronze
Tony Gallopin,M,24,179,72.0,France,FRA,2012,None
"Jacqueline ""Jackie"" Galloway",F,20,178,80.0,United States,USA,2016,Bronze
Nevin Galmarini,M,23,172,74.0,Switzerland,SUI,2010,None
Nevin Galmarini,M,27,172,74.0,Switzerland,SUI,2014,Silver
Nevin Galmarini,M,27,172,74.0,Switzerland,SUI,2014,None
Gleb Sergeyevich Galperin,M,29,175,68.0,Russia,RUS,2012,None
Arsen Zhorayevich Galstyan,M,23,170,60.0,Russia,RUS,2012,Gold
Katya Galstyan,F,21,163,57.0,Armenia,ARM,2014,None
Matteo Galvan,M,27,183,73.0,Italy,ITA,2016,None
Matteo Galvan,M,27,183,73.0,Italy,ITA,2016,None
Ftima Glvez Marn,F,25,165,60.0,Spain,ESP,2012,None
Ftima Glvez Marn,F,29,165,60.0,Spain,ESP,2016,None
Guntis Galvi,M,24,185,87.0,Latvia,LAT,2010,None
Sandra Viviana Galvis Gmez,F,30,160,46.0,Colombia,COL,2016,None
Yuliya Yevgenyevna Galysheva,F,17,167,60.0,Kazakhstan,KAZ,2010,None
Yuliya Yevgenyevna Galysheva,F,21,167,60.0,Kazakhstan,KAZ,2014,None
Sara Gambetta,F,23,184,89.0,Germany,GER,2016,None
Hussein Gambour,M,26,175,68.0,Libya,LBA,2016,None
Elisbet Gmez Matos,F,19,163,57.0,Cuba,CUB,2016,None
Yekaterina Aleksandrovna Gamova,F,31,202,80.0,Russia,RUS,2012,None
Dzhavid Shakirovich Gamzatov,M,26,176,91.0,Belarus,BLR,2016,Bronze
Heidi Gan,F,23,162,57.0,Malaysia,MAS,2012,None
Heidi Gan,F,27,162,57.0,Malaysia,MAS,2016,None
Diogo Almeida Messias Ganchinho,M,24,168,63.0,Portugal,POR,2012,None
Macarena Gandulfo,F,22,174,73.0,Argentina,ARG,2016,None
Arialis Josefa Gandulla Martnez,F,21,170,75.0,Cuba,CUB,2016,None
Ellen May Gandy,F,20,169,62.0,Great Britain,GBR,2012,None
Ellen May Gandy,F,20,169,62.0,Great Britain,GBR,2012,None
Ellen May Gandy,F,20,169,62.0,Great Britain,GBR,2012,None
Mihail Petrov Ganev,M,31,172,92.0,Bulgaria,BUL,2016,None
Renal Ramilevich Ganeyev,M,27,182,75.0,Russia,RUS,2012,None
Renal Ramilevich Ganeyev,M,27,182,75.0,Russia,RUS,2012,None
Vera Aleksandrovna Ganeyeva (Karmishina-),F,23,178,105.0,Russia,RUS,2012,None
Gang Chil-Gu,M,29,170,59.0,South Korea,KOR,2014,None
Gang Chil-Gu,M,29,170,59.0,South Korea,KOR,2014,None
Gang Chil-Gu,M,29,170,59.0,South Korea,KOR,2014,None
Gang Gwang-Bae,M,36,180,95.0,South Korea,KOR,2010,None
Gang Ji-Eun,F,21,163,55.0,South Korea,KOR,2012,None
Gang Mun-Gwon,M,24,175,71.0,South Korea,KOR,2012,None
Gang Mun-Gyu,M,24,175,71.0,South Korea,KOR,2012,None
Gang Yeong-Seo,F,16,168,60.0,South Korea,KOR,2014,None
Edina Gangl,F,22,181,64.0,Hungary,HUN,2012,None
Edina Gangl,F,26,181,64.0,Hungary,HUN,2016,None
Imri Ganiel,M,20,186,78.0,Israel,ISR,2012,None
Luiza Ganiyeva,F,20,166,53.0,Uzbekistan,UZB,2016,None
Gankhuyagiin Gan-Erdene,M,23,162,49.0,Mongolia,MGL,2016,None
Gankhuyagiin Nandinzayaa,F,22,155,56.0,Mongolia,MGL,2016,None
Gankhuyagiin Nandinzayaa,F,22,155,56.0,Mongolia,MGL,2016,None
Denis Pavlovich Gankin,M,22,183,68.0,Kazakhstan,KAZ,2012,None
Filippo Ganna,M,20,195,75.0,Italy,ITA,2016,None
Travis Scott Ganong,M,25,180,88.0,United States,USA,2014,None
Travis Scott Ganong,M,25,180,88.0,United States,USA,2014,None
"Paulo Henrique ""Ganso"" Chagas de Lima",M,22,184,78.0,Brazil,BRA,2012,Silver
Jana Gantnerov,F,20,165,65.0,Slovakia,SVK,2010,None
Jana Gantnerov,F,20,165,65.0,Slovakia,SVK,2010,None
Jana Gantnerov,F,24,165,65.0,Slovakia,SVK,2014,None
Jana Gantnerov,F,24,165,65.0,Slovakia,SVK,2014,None
Gantumriin Oyungerel,F,20,165,54.0,Mongolia,MGL,2012,None
Ganzorigiin Mandakhnaran,M,30,165,65.0,Mongolia,MGL,2016,None
Gao Ao,F,21,173,75.0,China,CHN,2012,None
Gao Chang,F,25,179,73.0,China,CHN,2012,None
Gao Chen,F,23,170,58.0,China,CHN,2016,None
Gao Fujin,F,25,162,65.0,China,CHN,2010,None
Grace Gao,F,22,168,56.0,Canada,CAN,2012,None
Gao Lei,M,24,170,64.0,China,CHN,2016,Bronze
Gao Lihua,F,32,165,57.0,China,CHN,2012,None
Gao Ning,M,29,179,80.0,Singapore,SGP,2012,None
Gao Ning,M,29,179,80.0,Singapore,SGP,2012,None
Gao Ning,M,33,179,80.0,Singapore,SGP,2016,None
Rabiou Guero Gao,M,24,170,58.0,Niger,NIG,2012,None
Gao Song,F,20,190,85.0,China,CHN,2012,None
Gao Song,F,24,190,85.0,China,CHN,2016,None
Gao Xinglong,M,22,182,63.0,China,CHN,2016,None
Gao Xuefeng,M,29,180,75.0,China,CHN,2010,None
Gao Yang,F,23,178,105.0,China,CHN,2016,None
Gao Yulan,F,28,182,75.0,China,CHN,2012,None
Nikola Gpov,F,20,174,60.0,Slovakia,SVK,2010,None
Yevgeny Aleksandrovich Garanichev,M,25,169,68.0,Russia,RUS,2014,None
Yevgeny Aleksandrovich Garanichev,M,25,169,68.0,Russia,RUS,2014,None
Yevgeny Aleksandrovich Garanichev,M,25,169,68.0,Russia,RUS,2014,None
Yevgeny Aleksandrovich Garanichev,M,25,169,68.0,Russia,RUS,2014,None
Yevgeny Aleksandrovich Garanichev,M,25,169,68.0,Russia,RUS,2014,Bronze
Fernanda Garay Rodrigues,F,26,181,75.0,Brazil,BRA,2012,Gold
Fernanda Garay Rodrigues,F,30,181,75.0,Brazil,BRA,2016,None
Denis Olegovich Garazha,M,25,181,85.0,Belarus,BLR,2012,None
Alex Ribeiro Garcia,M,32,192,102.0,Brazil,BRA,2012,None
Alex Ribeiro Garcia,M,36,192,102.0,Brazil,BRA,2016,None
Alex Maxwell Garca Mendoza,M,23,186,110.0,Cuba,CUB,2016,None
Begoa Garca Grau,F,21,164,54.0,Spain,ESP,2016,None
Berta Garca Alonso,F,34,173,73.0,Spain,ESP,2016,None
Brayan Alexander Garca Gonzles,M,23,175,69.0,Honduras,HON,2016,None
Carina Ana Garca Kradolfer,F,32,160,58.0,Bolivia,BOL,2016,None
Caroline Garcia,F,22,177,61.0,France,FRA,2016,None
Caroline Garcia,F,22,177,61.0,France-1,FRA,2016,None
Caroline Garcia,F,22,177,61.0,France,FRA,2016,None
Daniel Garca Gonzlez,M,27,174,65.0,Andorra,AND,2012,None
Danielys del Valle Garca Buitriag,F,25,170,68.0,Venezuela,VEN,2012,None
Diana Mara Garca Orrego,F,30,161,60.0,Colombia,COL,2012,None
Diego Garca de Len,M,22,172,58.0,Mexico,MEX,2012,None
Estefania Priscila Garca Mendoza,F,24,165,63.0,Ecuador,ECU,2012,None
Estefania Priscila Garca Mendoza,F,28,165,63.0,Ecuador,ECU,2016,None
Estela da Covadonga Garca Villalta,F,27,170,56.0,Spain,ESP,2016,None
Evelyn Yessenia Garca Marroqun,F,29,162,52.0,El Salvador,ESA,2012,None
Fernando Gabriel Garca,M,30,190,91.0,Argentina,ARG,2012,None
Fernando Gabriel Garca,M,34,190,91.0,Argentina,ARG,2016,None
Haislan Antonio Veranes Garcia,M,29,175,66.0,Canada,CAN,2012,None
Haislan Antonio Veranes Garcia,M,33,175,66.0,Canada,CAN,2016,None
Hctor Lus Garca Mora,M,24,173,56.0,Dominican Republic,DOM,2016,None
Ivn Alejandro Garca Navarro,M,18,165,55.0,Mexico,MEX,2012,None
Ivn Alejandro Garca Navarro,M,18,165,55.0,Mexico,MEX,2012,Silver
Ivn Alejandro Garca Navarro,M,22,165,55.0,Mexico,MEX,2016,None
Ivn Alejandro Garca Navarro,M,22,165,55.0,Mexico,MEX,2016,None
Jess ngel Garca Bragado,M,42,172,64.0,Spain,ESP,2012,None
Jess ngel Garca Bragado,M,46,172,64.0,Spain,ESP,2016,None
Jonathan Garcia,M,27,170,64.0,United States,USA,2014,None
Jorge Antonio Garca Rodrguez,M,24,180,78.0,Cuba,CUB,2012,None
Jorge Antonio Garca Rodrguez,M,28,180,78.0,Cuba,CUB,2016,None
Jorge Eduardo Garca Bustos,M,25,174,105.0,Chile,CHI,2012,None
Jos Amado Garca Gabriel,M,34,177,59.0,Guatemala,GUA,2012,None
Jos Amado Garca Gabriel,M,38,177,59.0,Guatemala,GUA,2016,None
Kimberly Garca Len,F,22,164,51.0,Peru,PER,2016,None
Lus Alberto Garca Brito,M,21,148,56.0,Dominican Republic,DOM,2016,None
"Mara del Carmen ""Maica"" Garca Godoy",F,21,188,90.0,Spain,ESP,2012,Silver
"Mara del Carmen ""Maica"" Garca Godoy",F,25,188,90.0,Spain,ESP,2016,None
Mara Altagarca Garca Caceres,F,24,152,52.0,Dominican Republic,DOM,2012,None
Marina Garca Urzainqui,F,18,168,57.0,Spain,ESP,2012,None
Marina Garca Urzainqui,F,18,168,57.0,Spain,ESP,2012,None
Marina Garca Urzainqui,F,18,168,57.0,Spain,ESP,2012,None
Mario Jos Garca Rodrguez,M,29,190,91.0,Spain,ESP,2012,None
Nicols Garca Hemme,M,24,188,80.0,Spain,ESP,2012,Silver
Patricia Garca Jareo,F,26,163,64.0,Spain,ESP,2016,None
Rosibel Garca Mena,F,31,171,62.0,Colombia,COL,2012,None
Vanessa Milagros Garca Vega,F,28,173,75.0,Puerto Rico,PUR,2012,None
Vanessa Milagros Garca Vega,F,32,173,75.0,Puerto Rico,PUR,2016,None
Vctor Garca Blazquez,M,27,173,57.0,Spain,ESP,2012,None
Xavier Garca Gadea,M,28,198,92.0,Spain,ESP,2012,None
Xavier Garca Gadea,M,32,198,92.0,Croatia,CRO,2016,Silver
Yonder Romn Garca lvarez,M,23,183,78.0,Cuba,CUB,2016,None
Yordanis Garca Barrisonte,M,23,195,84.0,Cuba,CUB,2012,None
Yordanis Garca Barrisonte,M,27,195,84.0,Cuba,CUB,2016,None
John Garcia-Thompson,M,33,192,92.0,Great Britain,GBR,2012,None
Stina Karolina Gardell,F,22,172,70.0,Sweden,SWE,2012,None
Stina Karolina Gardell,F,22,172,70.0,Sweden,SWE,2012,None
Stina Karolina Gardell,F,26,172,70.0,Sweden,SWE,2016,None
Jean-Marc Gardette,M,32,169,68.0,Seychelles,SEY,2016,None
Steven Gardiner,M,20,193,94.0,Bahamas,BAH,2016,None
Steven Gardiner,M,20,193,94.0,Bahamas,BAH,2016,Bronze
English Gardner,F,24,168,55.0,United States,USA,2016,None
English Gardner,F,24,168,55.0,United States,USA,2016,Gold
"Elizabeth ""Liz"" Gardner",F,29,157,55.0,Australia,AUS,2010,None
Ryan Gardner,M,35,198,100.0,Switzerland,SUI,2014,None
Robert Gardos,M,33,178,72.0,Austria,AUT,2012,None
Robert Gardos,M,37,178,72.0,Austria,AUT,2016,None
Robert Gardos,M,37,178,72.0,Austria,AUT,2016,None
Katrin Garfoot,F,34,166,56.0,Australia,AUS,2016,None
Katrin Garfoot,F,34,166,56.0,Australia,AUS,2016,None
Denis Gargaud Chanut,M,29,181,76.0,France,FRA,2016,Gold
Roba Gari Chebute,M,30,181,60.0,Ethiopia,ETH,2012,None
Arianna Garibotti,F,26,169,64.0,Italy,ITA,2016,Silver
Emin Nadirovich Garibov,M,21,170,63.0,Russia,RUS,2012,None
Emin Nadirovich Garibov,M,21,170,63.0,Russia,RUS,2012,None
Emin Nadirovich Garibov,M,21,170,63.0,Russia,RUS,2012,None
Emin Nadirovich Garibov,M,21,170,63.0,Russia,RUS,2012,None
Emin Nadirovich Garibov,M,21,170,63.0,Russia,RUS,2012,None
Emin Nadirovich Garibov,M,21,170,63.0,Russia,RUS,2012,None
Emin Nadirovich Garibov,M,21,170,63.0,Russia,RUS,2012,None
Amar Garibovi,M,18,190,75.0,Serbia,SRB,2010,None
Patricio Garino Gullotta,M,23,196,96.0,Argentina,ARG,2016,None
Robin Garnham,M,24,194,94.0,Great Britain,GBR,2012,None
